name	type	ratingValue	ratingCount	price	url	imgUrl	imgAlt	description
SANDSBERG / LIDÅS	Table and 4 chairs	4.1	26	267.99 USD	https://www.ikea.com/us/en/p/sandsberg-lidas-table-and-4-chairs-black-black-black-black-s09509051/	https://www.ikea.com/us/en/images/products/sandsberg-lidas-table-and-4-chairs-black-black-black-black__1180515_pe896357_s5.jpg	"SANDSBERG / LIDÅS Table and 4 chairs, black/black/black/black, 43 1/4x26 3/8 """	"Small dimensions make the table easy to furnish with, even when space is limited.
Sturdy metal table frame and durable, smooth melamine tabletop.
You can stack the chairs, so they take less space when you're not using them.
Recommended for indoor use only.
Possible to separate for recycling or energy recovery if available in your community.
To prevent surface scratches and the sound of chair legs scraping on the floor, add FIXA self-adhesive floor protectors, sold separately.
"
LANEBERG	Extendable table	4.5	222	179.0 USD	https://www.ikea.com/us/en/p/laneberg-extendable-table-white-60416138/	https://www.ikea.com/us/en/images/products/laneberg-extendable-table-white__0722925_pe733775_s5.jpg	"LANEBERG Extendable table, white, 51 1/8/74 3/4x31 1/2 """	"The dining table will bring a sense of nature to your dining space. The tones of a rustic white finish let the beauty of the wood grains shine.
The look and finish of this dining table work well both in kitchens and dining rooms.
It’s quick and easy to change the size of the table to suit your different needs. With the extra leaf stored under the table top you can extend the table to seat from 4 to 6 people.
One person can quickly and smoothly extend the table before the guests arrive.
After the meal you can hide the extension leaf under the table – giving a top a smooth, seamless surface.
Solid wood underframe makes the construction very sturdy.
We have tested it for you! The table’s surface is resistant to liquids, food stains, oil, heat, scratches and bumps.
Recommended for indoor use only.
Seats 4-6.
One extension leaf included.
"
LANEBERG	Extendable table	4.5	222	179.0 USD	https://www.ikea.com/us/en/p/laneberg-extendable-table-white-60416138/	https://www.ikea.com/us/en/images/products/laneberg-extendable-table-white__0722925_pe733775_s5.jpg	"LANEBERG Extendable table, white, 51 1/8/74 3/4x31 1/2 """	"The dining table will bring a sense of nature to your dining space. The tones of a rustic white finish let the beauty of the wood grains shine.
The look and finish of this dining table work well both in kitchens and dining rooms.
It’s quick and easy to change the size of the table to suit your different needs. With the extra leaf stored under the table top you can extend the table to seat from 4 to 6 people.
One person can quickly and smoothly extend the table before the guests arrive.
After the meal you can hide the extension leaf under the table – giving a top a smooth, seamless surface.
Solid wood underframe makes the construction very sturdy.
We have tested it for you! The table’s surface is resistant to liquids, food stains, oil, heat, scratches and bumps.
Recommended for indoor use only.
Seats 4-6.
One extension leaf included.
"
LANEBERG	Extendable table	4.5	222	179.0 USD	https://www.ikea.com/us/en/p/laneberg-extendable-table-white-60416138/	https://www.ikea.com/us/en/images/products/laneberg-extendable-table-white__0722925_pe733775_s5.jpg	"LANEBERG Extendable table, white, 51 1/8/74 3/4x31 1/2 """	"The dining table will bring a sense of nature to your dining space. The tones of a rustic white finish let the beauty of the wood grains shine.
The look and finish of this dining table work well both in kitchens and dining rooms.
It’s quick and easy to change the size of the table to suit your different needs. With the extra leaf stored under the table top you can extend the table to seat from 4 to 6 people.
One person can quickly and smoothly extend the table before the guests arrive.
After the meal you can hide the extension leaf under the table – giving a top a smooth, seamless surface.
Solid wood underframe makes the construction very sturdy.
We have tested it for you! The table’s surface is resistant to liquids, food stains, oil, heat, scratches and bumps.
Recommended for indoor use only.
Seats 4-6.
One extension leaf included.
"
PINNTORP	Table	4.6	28	134.99 USD	https://www.ikea.com/us/en/p/pinntorp-table-light-brown-stained-white-stained-30529467/	https://www.ikea.com/us/en/images/products/pinntorp-table-light-brown-stained-white-stained__1118109_pe872932_s5.jpg	"PINNTORP Table, light brown stained/white stained, 49 1/4x29 1/2 """	"The sturdy solid wood frame is stained in a fresh white color to brighten up on any gloomy day.
The grains of the wood are visible and create a warm and natural expression.
Coordinates beautifully with PINNTORP chairs, tied together by the simple expression, warm colors and attention to detail.
This table seats 4 and it’s small, neat dimensions make it easy to place, even when space is limited.
Wood is a natural material and variations in the top and the legs make every table unique.
Seats 4.
Recommended for indoor use only.
Possible to separate for recycling or energy recovery if available in your community.
"
PINNTORP	Table	4.6	28	134.99 USD	https://www.ikea.com/us/en/p/pinntorp-table-light-brown-stained-white-stained-30529467/	https://www.ikea.com/us/en/images/products/pinntorp-table-light-brown-stained-white-stained__1118109_pe872932_s5.jpg	"PINNTORP Table, light brown stained/white stained, 49 1/4x29 1/2 """	"The sturdy solid wood frame is stained in a fresh white color to brighten up on any gloomy day.
The grains of the wood are visible and create a warm and natural expression.
Coordinates beautifully with PINNTORP chairs, tied together by the simple expression, warm colors and attention to detail.
This table seats 4 and it’s small, neat dimensions make it easy to place, even when space is limited.
Wood is a natural material and variations in the top and the legs make every table unique.
Seats 4.
Recommended for indoor use only.
Possible to separate for recycling or energy recovery if available in your community.
"
PINNTORP	Table	4.6	28	134.99 USD	https://www.ikea.com/us/en/p/pinntorp-table-light-brown-stained-white-stained-30529467/	https://www.ikea.com/us/en/images/products/pinntorp-table-light-brown-stained-white-stained__1118109_pe872932_s5.jpg	"PINNTORP Table, light brown stained/white stained, 49 1/4x29 1/2 """	"The sturdy solid wood frame is stained in a fresh white color to brighten up on any gloomy day.
The grains of the wood are visible and create a warm and natural expression.
Coordinates beautifully with PINNTORP chairs, tied together by the simple expression, warm colors and attention to detail.
This table seats 4 and it’s small, neat dimensions make it easy to place, even when space is limited.
Wood is a natural material and variations in the top and the legs make every table unique.
Seats 4.
Recommended for indoor use only.
Possible to separate for recycling or energy recovery if available in your community.
"
MELLTORP / JANINGE	Table and 4 chairs	4.3	31	419.99 USD	https://www.ikea.com/us/en/p/melltorp-janinge-table-and-4-chairs-white-yellow-s39161488/	https://www.ikea.com/us/en/images/products/melltorp-janinge-table-and-4-chairs-white-yellow__0737989_pe741290_s5.jpg	"MELLTORP / JANINGE Table and 4 chairs, white/yellow, 49 1/4 """	"The melamine table top is moisture resistant, stain resistant and easy to keep clean.
The table is very sturdy thanks to the metal frame.
The simple, straightforward design is easy to combine with many styles.
We have tested it for you! The table’s surface is resistant to liquids, food stains, oil, heat, scratches and bumps.
Seats 4.
Seats 4.
You can remove the dampers if you don't need to stack the chairs.
"
MELLTORP / JANINGE	Table and 4 chairs	4.3	31	419.99 USD	https://www.ikea.com/us/en/p/melltorp-janinge-table-and-4-chairs-white-yellow-s39161488/	https://www.ikea.com/us/en/images/products/melltorp-janinge-table-and-4-chairs-white-yellow__0737989_pe741290_s5.jpg	"MELLTORP / JANINGE Table and 4 chairs, white/yellow, 49 1/4 """	"The melamine table top is moisture resistant, stain resistant and easy to keep clean.
The table is very sturdy thanks to the metal frame.
The simple, straightforward design is easy to combine with many styles.
We have tested it for you! The table’s surface is resistant to liquids, food stains, oil, heat, scratches and bumps.
Seats 4.
Seats 4.
You can remove the dampers if you don't need to stack the chairs.
"
MELLTORP / JANINGE	Table and 4 chairs	4.3	31	419.99 USD	https://www.ikea.com/us/en/p/melltorp-janinge-table-and-4-chairs-white-yellow-s39161488/	https://www.ikea.com/us/en/images/products/melltorp-janinge-table-and-4-chairs-white-yellow__0737989_pe741290_s5.jpg	"MELLTORP / JANINGE Table and 4 chairs, white/yellow, 49 1/4 """	"The melamine table top is moisture resistant, stain resistant and easy to keep clean.
The table is very sturdy thanks to the metal frame.
The simple, straightforward design is easy to combine with many styles.
We have tested it for you! The table’s surface is resistant to liquids, food stains, oil, heat, scratches and bumps.
Seats 4.
Seats 4.
You can remove the dampers if you don't need to stack the chairs.
"
MÖRBYLÅNGA / LILLÅNÄS	Table and 6 chairs	4.8	4	1489.0 USD	https://www.ikea.com/us/en/p/moerbylanga-lillanaes-table-and-6-chairs-oak-veneer-brown-stained-chrome-plated-gunnared-beige-s19495204/	https://www.ikea.com/us/en/images/products/moerbylanga-lillanaes-table-and-6-chairs-oak-veneer-brown-stained-chrome-plated-gunnared-beige__1150421_pe884533_s5.jpg	"MÖRBYLÅNGA / LILLÅNÄS Table and 6 chairs, oak veneer brown stained/chrome plated Gunnared beige, 86 5/8x39 3/8 """	"Oak is an exceedingly strong and durable hardwood with a prominent grain. It darkens beautifully with age acquiring a golden-brown undertone.
Every table is unique, with varying grain pattern and natural color shifts that are part of the charm of wood.
This generously sized table and its durable construction offers space for all types of activities like dining, homework, drawing or playing games with the kids.
Dine in style and comfort. This upholstered chair is perfect for long meals, spending precious moments with family and friends or for indulging in some relaxing me-time.
The cover is easy to keep clean as it is removable and can be washed.
This cover is made of dope-dyed GUNNARED fabric in polyester. It is a durable fabric with a wool-like feel, a warm look and a two-toned melange effect.
Recommended for indoor use only.
Bamboo is a natural fiber that might change color over time.
"
MÖRBYLÅNGA / LILLÅNÄS	Table and 6 chairs	4.8	4	1489.0 USD	https://www.ikea.com/us/en/p/moerbylanga-lillanaes-table-and-6-chairs-oak-veneer-brown-stained-chrome-plated-gunnared-beige-s19495204/	https://www.ikea.com/us/en/images/products/moerbylanga-lillanaes-table-and-6-chairs-oak-veneer-brown-stained-chrome-plated-gunnared-beige__1150421_pe884533_s5.jpg	"MÖRBYLÅNGA / LILLÅNÄS Table and 6 chairs, oak veneer brown stained/chrome plated Gunnared beige, 86 5/8x39 3/8 """	"Oak is an exceedingly strong and durable hardwood with a prominent grain. It darkens beautifully with age acquiring a golden-brown undertone.
Every table is unique, with varying grain pattern and natural color shifts that are part of the charm of wood.
This generously sized table and its durable construction offers space for all types of activities like dining, homework, drawing or playing games with the kids.
Dine in style and comfort. This upholstered chair is perfect for long meals, spending precious moments with family and friends or for indulging in some relaxing me-time.
The cover is easy to keep clean as it is removable and can be washed.
This cover is made of dope-dyed GUNNARED fabric in polyester. It is a durable fabric with a wool-like feel, a warm look and a two-toned melange effect.
Recommended for indoor use only.
Bamboo is a natural fiber that might change color over time.
"
MÖRBYLÅNGA / LILLÅNÄS	Table and 6 chairs	4.8	4	1489.0 USD	https://www.ikea.com/us/en/p/moerbylanga-lillanaes-table-and-6-chairs-oak-veneer-brown-stained-chrome-plated-gunnared-beige-s19495204/	https://www.ikea.com/us/en/images/products/moerbylanga-lillanaes-table-and-6-chairs-oak-veneer-brown-stained-chrome-plated-gunnared-beige__1150421_pe884533_s5.jpg	"MÖRBYLÅNGA / LILLÅNÄS Table and 6 chairs, oak veneer brown stained/chrome plated Gunnared beige, 86 5/8x39 3/8 """	"Oak is an exceedingly strong and durable hardwood with a prominent grain. It darkens beautifully with age acquiring a golden-brown undertone.
Every table is unique, with varying grain pattern and natural color shifts that are part of the charm of wood.
This generously sized table and its durable construction offers space for all types of activities like dining, homework, drawing or playing games with the kids.
Dine in style and comfort. This upholstered chair is perfect for long meals, spending precious moments with family and friends or for indulging in some relaxing me-time.
The cover is easy to keep clean as it is removable and can be washed.
This cover is made of dope-dyed GUNNARED fabric in polyester. It is a durable fabric with a wool-like feel, a warm look and a two-toned melange effect.
Recommended for indoor use only.
Bamboo is a natural fiber that might change color over time.
"
MÖRBYLÅNGA / VOLFGANG	Table and 6 chairs	4.8	4	1489.0 USD	https://www.ikea.com/us/en/p/moerbylanga-volfgang-table-and-6-chairs-brown-gunnared-medium-gray-s09259839/	https://www.ikea.com/us/en/images/products/moerbylanga-volfgang-table-and-6-chairs-brown-gunnared-medium-gray__0737506_pe741145_s5.jpg	"MÖRBYLÅNGA / VOLFGANG Table and 6 chairs, brown/Gunnared medium gray, 86 5/8x39 3/8 """	"Every table is unique, with varying grain pattern and natural color shifts that are part of the charm of wood.
Oak is an exceedingly strong and durable hardwood with a prominent grain. It darkens beautifully with age acquiring a golden-brown undertone.
The table has a full plank design that gives it an authentic plank expression with a genuine wood feeling.
The plank expression is enhanced by the design on the edges.
You sit comfortably thanks to the padded seat.
You sit comfortably thanks to the flexibility of the seat.
Seats 6.
The table top has a ⅛"" top layer of solid oak over particleboard.
"
MÖRBYLÅNGA / VOLFGANG	Table and 6 chairs	4.8	4	1489.0 USD	https://www.ikea.com/us/en/p/moerbylanga-volfgang-table-and-6-chairs-brown-gunnared-medium-gray-s09259839/	https://www.ikea.com/us/en/images/products/moerbylanga-volfgang-table-and-6-chairs-brown-gunnared-medium-gray__0737506_pe741145_s5.jpg	"MÖRBYLÅNGA / VOLFGANG Table and 6 chairs, brown/Gunnared medium gray, 86 5/8x39 3/8 """	"Every table is unique, with varying grain pattern and natural color shifts that are part of the charm of wood.
Oak is an exceedingly strong and durable hardwood with a prominent grain. It darkens beautifully with age acquiring a golden-brown undertone.
The table has a full plank design that gives it an authentic plank expression with a genuine wood feeling.
The plank expression is enhanced by the design on the edges.
You sit comfortably thanks to the padded seat.
You sit comfortably thanks to the flexibility of the seat.
Seats 6.
The table top has a ⅛"" top layer of solid oak over particleboard.
"
MÖRBYLÅNGA / VOLFGANG	Table and 6 chairs	4.8	4	1489.0 USD	https://www.ikea.com/us/en/p/moerbylanga-volfgang-table-and-6-chairs-brown-gunnared-medium-gray-s09259839/	https://www.ikea.com/us/en/images/products/moerbylanga-volfgang-table-and-6-chairs-brown-gunnared-medium-gray__0737506_pe741145_s5.jpg	"MÖRBYLÅNGA / VOLFGANG Table and 6 chairs, brown/Gunnared medium gray, 86 5/8x39 3/8 """	"Every table is unique, with varying grain pattern and natural color shifts that are part of the charm of wood.
Oak is an exceedingly strong and durable hardwood with a prominent grain. It darkens beautifully with age acquiring a golden-brown undertone.
The table has a full plank design that gives it an authentic plank expression with a genuine wood feeling.
The plank expression is enhanced by the design on the edges.
You sit comfortably thanks to the padded seat.
You sit comfortably thanks to the flexibility of the seat.
Seats 6.
The table top has a ⅛"" top layer of solid oak over particleboard.
"
MÖRBYLÅNGA / ODGER	Table and 6 chairs	4.8	4	1549.0 USD	https://www.ikea.com/us/en/p/moerbylanga-odger-table-and-6-chairs-oak-veneer-blue-s29296906/	https://www.ikea.com/us/en/images/products/moerbylanga-odger-table-and-6-chairs-oak-veneer-blue__0738079_pe741356_s5.jpg	"MÖRBYLÅNGA / ODGER Table and 6 chairs, oak veneer/blue, 86 5/8x39 3/8 """	"Every table is unique, with varying grain pattern and natural color shifts that are part of the charm of wood.
Oak is an exceedingly strong and durable hardwood with a prominent grain. It darkens beautifully with age acquiring a golden-brown undertone.
The plank expression is enhanced by the design on the edges.
The table has a full plank design that gives it an authentic plank expression with a genuine wood feeling.
Comfortable to sit on thanks to the bowl-shaped seat and rounded shape of the backrest.
No tools are required to assemble the chair, you just click it together with a simple mechanism under the seat.
Ideal for families with children since the material, the smooth surface and the clean lines of the design make the chair easy to wipe clean.
Seats 6.
The table top has a ⅛"" top layer of solid oak over particleboard.
"
MÖRBYLÅNGA / ODGER	Table and 6 chairs	4.8	4	1549.0 USD	https://www.ikea.com/us/en/p/moerbylanga-odger-table-and-6-chairs-oak-veneer-blue-s29296906/	https://www.ikea.com/us/en/images/products/moerbylanga-odger-table-and-6-chairs-oak-veneer-blue__0738079_pe741356_s5.jpg	"MÖRBYLÅNGA / ODGER Table and 6 chairs, oak veneer/blue, 86 5/8x39 3/8 """	"Every table is unique, with varying grain pattern and natural color shifts that are part of the charm of wood.
Oak is an exceedingly strong and durable hardwood with a prominent grain. It darkens beautifully with age acquiring a golden-brown undertone.
The plank expression is enhanced by the design on the edges.
The table has a full plank design that gives it an authentic plank expression with a genuine wood feeling.
Comfortable to sit on thanks to the bowl-shaped seat and rounded shape of the backrest.
No tools are required to assemble the chair, you just click it together with a simple mechanism under the seat.
Ideal for families with children since the material, the smooth surface and the clean lines of the design make the chair easy to wipe clean.
Seats 6.
The table top has a ⅛"" top layer of solid oak over particleboard.
"
MÖRBYLÅNGA / ODGER	Table and 6 chairs	4.8	4	1549.0 USD	https://www.ikea.com/us/en/p/moerbylanga-odger-table-and-6-chairs-oak-veneer-blue-s29296906/	https://www.ikea.com/us/en/images/products/moerbylanga-odger-table-and-6-chairs-oak-veneer-blue__0738079_pe741356_s5.jpg	"MÖRBYLÅNGA / ODGER Table and 6 chairs, oak veneer/blue, 86 5/8x39 3/8 """	"Every table is unique, with varying grain pattern and natural color shifts that are part of the charm of wood.
Oak is an exceedingly strong and durable hardwood with a prominent grain. It darkens beautifully with age acquiring a golden-brown undertone.
The plank expression is enhanced by the design on the edges.
The table has a full plank design that gives it an authentic plank expression with a genuine wood feeling.
Comfortable to sit on thanks to the bowl-shaped seat and rounded shape of the backrest.
No tools are required to assemble the chair, you just click it together with a simple mechanism under the seat.
Ideal for families with children since the material, the smooth surface and the clean lines of the design make the chair easy to wipe clean.
Seats 6.
The table top has a ⅛"" top layer of solid oak over particleboard.
"
MÖRBYLÅNGA / TOBIAS	Table and 6 chairs	4.8	4	1549.0 USD	https://www.ikea.com/us/en/p/moerbylanga-tobias-table-and-6-chairs-oak-veneer-brown-stained-brown-red-chrome-plated-s59484963/	https://www.ikea.com/us/en/images/products/moerbylanga-tobias-table-and-6-chairs-oak-veneer-brown-stained-brown-red-chrome-plated__1143385_pe881486_s5.jpg	"MÖRBYLÅNGA / TOBIAS Table and 6 chairs, oak veneer brown stained/brown-red chrome plated, 86 5/8x39 3/8 """	"The table has a full plank design that gives it an authentic plank expression with a genuine wood feeling.
The plank expression is enhanced by the design on the edges.
Oak is an exceedingly strong and durable hardwood with a prominent grain. It darkens beautifully with age acquiring a golden-brown undertone.
Every table is unique, with varying grain pattern and natural color shifts that are part of the charm of wood.
You sit comfortably thanks to the restful flexibility of the seat and back.
Recommended for indoor use only.
Bamboo is a natural fiber that might change color over time.
"
MÖRBYLÅNGA / TOBIAS	Table and 6 chairs	4.8	4	1549.0 USD	https://www.ikea.com/us/en/p/moerbylanga-tobias-table-and-6-chairs-oak-veneer-brown-stained-brown-red-chrome-plated-s59484963/	https://www.ikea.com/us/en/images/products/moerbylanga-tobias-table-and-6-chairs-oak-veneer-brown-stained-brown-red-chrome-plated__1143385_pe881486_s5.jpg	"MÖRBYLÅNGA / TOBIAS Table and 6 chairs, oak veneer brown stained/brown-red chrome plated, 86 5/8x39 3/8 """	"The table has a full plank design that gives it an authentic plank expression with a genuine wood feeling.
The plank expression is enhanced by the design on the edges.
Oak is an exceedingly strong and durable hardwood with a prominent grain. It darkens beautifully with age acquiring a golden-brown undertone.
Every table is unique, with varying grain pattern and natural color shifts that are part of the charm of wood.
You sit comfortably thanks to the restful flexibility of the seat and back.
Recommended for indoor use only.
Bamboo is a natural fiber that might change color over time.
"
MÖRBYLÅNGA / TOBIAS	Table and 6 chairs	4.8	4	1549.0 USD	https://www.ikea.com/us/en/p/moerbylanga-tobias-table-and-6-chairs-oak-veneer-brown-stained-brown-red-chrome-plated-s59484963/	https://www.ikea.com/us/en/images/products/moerbylanga-tobias-table-and-6-chairs-oak-veneer-brown-stained-brown-red-chrome-plated__1143385_pe881486_s5.jpg	"MÖRBYLÅNGA / TOBIAS Table and 6 chairs, oak veneer brown stained/brown-red chrome plated, 86 5/8x39 3/8 """	"The table has a full plank design that gives it an authentic plank expression with a genuine wood feeling.
The plank expression is enhanced by the design on the edges.
Oak is an exceedingly strong and durable hardwood with a prominent grain. It darkens beautifully with age acquiring a golden-brown undertone.
Every table is unique, with varying grain pattern and natural color shifts that are part of the charm of wood.
You sit comfortably thanks to the restful flexibility of the seat and back.
Recommended for indoor use only.
Bamboo is a natural fiber that might change color over time.
"
MÖRBYLÅNGA / TEGELÖN	Table and 6 chairs	4.8	4	1729.0 USD	https://www.ikea.com/us/en/p/moerbylanga-tegeloen-table-and-6-chairs-oak-veneer-dark-gray-black-s39477483/	https://www.ikea.com/us/en/images/products/moerbylanga-tegeloen-table-and-6-chairs-oak-veneer-dark-gray-black__1074225_pe856129_s5.jpg	"MÖRBYLÅNGA / TEGELÖN Table and 6 chairs, oak veneer/dark gray black, 86 5/8x39 3/8 """	"Every table is unique, with varying grain pattern and natural color shifts that are part of the charm of wood.
Oak is an exceedingly strong and durable hardwood with a prominent grain. It darkens beautifully with age acquiring a golden-brown undertone.
The plank expression is enhanced by the design on the edges.
The table has a full plank design that gives it an authentic plank expression with a genuine wood feeling.
Soft, durable and easy-care leather, which ages gracefully.
You sit comfortably thanks to the padded seat.
You sit comfortably thanks to the flexibility of the seat.
Seats 4.
The table top has a ⅛"" top layer of solid oak over particleboard.
"
MÖRBYLÅNGA / TEGELÖN	Table and 6 chairs	4.8	4	1729.0 USD	https://www.ikea.com/us/en/p/moerbylanga-tegeloen-table-and-6-chairs-oak-veneer-dark-gray-black-s39477483/	https://www.ikea.com/us/en/images/products/moerbylanga-tegeloen-table-and-6-chairs-oak-veneer-dark-gray-black__1074225_pe856129_s5.jpg	"MÖRBYLÅNGA / TEGELÖN Table and 6 chairs, oak veneer/dark gray black, 86 5/8x39 3/8 """	"Every table is unique, with varying grain pattern and natural color shifts that are part of the charm of wood.
Oak is an exceedingly strong and durable hardwood with a prominent grain. It darkens beautifully with age acquiring a golden-brown undertone.
The plank expression is enhanced by the design on the edges.
The table has a full plank design that gives it an authentic plank expression with a genuine wood feeling.
Soft, durable and easy-care leather, which ages gracefully.
You sit comfortably thanks to the padded seat.
You sit comfortably thanks to the flexibility of the seat.
Seats 4.
The table top has a ⅛"" top layer of solid oak over particleboard.
"
MÖRBYLÅNGA / TEGELÖN	Table and 6 chairs	4.8	4	1729.0 USD	https://www.ikea.com/us/en/p/moerbylanga-tegeloen-table-and-6-chairs-oak-veneer-dark-gray-black-s39477483/	https://www.ikea.com/us/en/images/products/moerbylanga-tegeloen-table-and-6-chairs-oak-veneer-dark-gray-black__1074225_pe856129_s5.jpg	"MÖRBYLÅNGA / TEGELÖN Table and 6 chairs, oak veneer/dark gray black, 86 5/8x39 3/8 """	"Every table is unique, with varying grain pattern and natural color shifts that are part of the charm of wood.
Oak is an exceedingly strong and durable hardwood with a prominent grain. It darkens beautifully with age acquiring a golden-brown undertone.
The plank expression is enhanced by the design on the edges.
The table has a full plank design that gives it an authentic plank expression with a genuine wood feeling.
Soft, durable and easy-care leather, which ages gracefully.
You sit comfortably thanks to the padded seat.
You sit comfortably thanks to the flexibility of the seat.
Seats 4.
The table top has a ⅛"" top layer of solid oak over particleboard.
"
KNALLA	Umbrella	4.0	110	6.99 USD	https://www.ikea.com/us/en/p/knalla-umbrella-foldable-yellow-60560833/	https://www.ikea.com/us/en/images/products/knalla-umbrella-foldable-yellow__1198608_pe904147_s5.jpg	KNALLA Umbrella, foldable yellow	"Easy to keep on hand since it folds very small and fits in your handbag, briefcase or coat pocket.
You can store the umbrella in the protective cover.
The handle has a strap that makes the umbrella easy to carry – and hang on any hook.
Possible to separate for recycling or energy recovery if available in your community.
"
KNALLA	Umbrella	4.0	110	6.99 USD	https://www.ikea.com/us/en/p/knalla-umbrella-foldable-yellow-60560833/	https://www.ikea.com/us/en/images/products/knalla-umbrella-foldable-yellow__1198608_pe904147_s5.jpg	KNALLA Umbrella, foldable yellow	"Easy to keep on hand since it folds very small and fits in your handbag, briefcase or coat pocket.
You can store the umbrella in the protective cover.
The handle has a strap that makes the umbrella easy to carry – and hang on any hook.
Possible to separate for recycling or energy recovery if available in your community.
"
KNALLA	Umbrella	4.0	110	6.99 USD	https://www.ikea.com/us/en/p/knalla-umbrella-foldable-yellow-60560833/	https://www.ikea.com/us/en/images/products/knalla-umbrella-foldable-yellow__1198608_pe904147_s5.jpg	KNALLA Umbrella, foldable yellow	"Easy to keep on hand since it folds very small and fits in your handbag, briefcase or coat pocket.
You can store the umbrella in the protective cover.
The handle has a strap that makes the umbrella easy to carry – and hang on any hook.
Possible to separate for recycling or energy recovery if available in your community.
"
SEGLARÖ	Umbrella, hanging	3.6	89	329.0 USD	https://www.ikea.com/us/en/p/seglaroe-umbrella-hanging-beige-tilting-30387868/	https://www.ikea.com/us/en/images/products/seglaroe-umbrella-hanging-beige-tilting__0709141_pe726830_s5.jpg	"SEGLARÖ Umbrella, hanging, beige/tilting, 129 7/8x94 1/2 """	"The fabric gives excellent protection against the sun’s UV rays as it has a UPF (Ultraviolet  Protection Factor) rating of 50+, which means it blocks 98% of the ultraviolet radiation.
You can easily turn the umbrella to shade different areas since it can be rotated 360 degrees.
Tilt function provides protection from the sun all day long.
The air vent reduces wind pressure and allows heat to circulate.
The crank makes it easy to open and close the umbrella.
With a light, passing rain shower, you can stay and relax under the umbrella since the canopy repels water.
The parasol pole is made of aluminium which means it won’t rust.
The strap with buckle keeps the fabric in place when folded.
Umbrella base is sold separately.
To be completed with HJÄLTÖN or SVARTÖ umbrella base, sold separately (or with 4 concrete slabs, min. size 20x20"", total weight min. 200 lbs.).
This product is suitable for use in a public environment since the design and the material are optimized for frequent use.
The umbrella does not provide protection against reflected or scattered solar ultraviolet radiation.
May be completed with TOSTERÖ umbrella cover (86⅝"").
"
SEGLARÖ	Umbrella, hanging	3.6	89	329.0 USD	https://www.ikea.com/us/en/p/seglaroe-umbrella-hanging-beige-tilting-30387868/	https://www.ikea.com/us/en/images/products/seglaroe-umbrella-hanging-beige-tilting__0709141_pe726830_s5.jpg	"SEGLARÖ Umbrella, hanging, beige/tilting, 129 7/8x94 1/2 """	"The fabric gives excellent protection against the sun’s UV rays as it has a UPF (Ultraviolet  Protection Factor) rating of 50+, which means it blocks 98% of the ultraviolet radiation.
You can easily turn the umbrella to shade different areas since it can be rotated 360 degrees.
Tilt function provides protection from the sun all day long.
The air vent reduces wind pressure and allows heat to circulate.
The crank makes it easy to open and close the umbrella.
With a light, passing rain shower, you can stay and relax under the umbrella since the canopy repels water.
The parasol pole is made of aluminium which means it won’t rust.
The strap with buckle keeps the fabric in place when folded.
Umbrella base is sold separately.
To be completed with HJÄLTÖN or SVARTÖ umbrella base, sold separately (or with 4 concrete slabs, min. size 20x20"", total weight min. 200 lbs.).
This product is suitable for use in a public environment since the design and the material are optimized for frequent use.
The umbrella does not provide protection against reflected or scattered solar ultraviolet radiation.
May be completed with TOSTERÖ umbrella cover (86⅝"").
"
SEGLARÖ	Umbrella, hanging	3.6	89	329.0 USD	https://www.ikea.com/us/en/p/seglaroe-umbrella-hanging-beige-tilting-30387868/	https://www.ikea.com/us/en/images/products/seglaroe-umbrella-hanging-beige-tilting__0709141_pe726830_s5.jpg	"SEGLARÖ Umbrella, hanging, beige/tilting, 129 7/8x94 1/2 """	"The fabric gives excellent protection against the sun’s UV rays as it has a UPF (Ultraviolet  Protection Factor) rating of 50+, which means it blocks 98% of the ultraviolet radiation.
You can easily turn the umbrella to shade different areas since it can be rotated 360 degrees.
Tilt function provides protection from the sun all day long.
The air vent reduces wind pressure and allows heat to circulate.
The crank makes it easy to open and close the umbrella.
With a light, passing rain shower, you can stay and relax under the umbrella since the canopy repels water.
The parasol pole is made of aluminium which means it won’t rust.
The strap with buckle keeps the fabric in place when folded.
Umbrella base is sold separately.
To be completed with HJÄLTÖN or SVARTÖ umbrella base, sold separately (or with 4 concrete slabs, min. size 20x20"", total weight min. 200 lbs.).
This product is suitable for use in a public environment since the design and the material are optimized for frequent use.
The umbrella does not provide protection against reflected or scattered solar ultraviolet radiation.
May be completed with TOSTERÖ umbrella cover (86⅝"").
"
HÖGÖN	Umbrella	5.0	23	69.99 USD	https://www.ikea.com/us/en/p/hoegoen-umbrella-white-20411430/	https://www.ikea.com/us/en/images/products/hoegoen-umbrella-white__0663131_pe712775_s5.jpg	"HÖGÖN Umbrella, white, 106 1/4 """	"The fabric gives very good protection against the sun’s UV rays as it has a UPF (Ultraviolet Protection Factor) rating of 25+, which means it blocks 96% of the ultraviolet radiation.
The parasol pole is made of aluminium which means it won’t rust.
It’s easy to keep the canopy clean and fresh since you can easily remove and machine wash it.
It’s easy to open and close the umbrella by pulling the handle up or down. The umbrella automatically locks in the open position.
The air vent reduces wind pressure and allows heat to circulate.
The hook-and-loop strap keeps the fabric in place when folded.
Umbrella base is sold separately.
May be completed with TOSTERÖ umbrella cover (63"").
Fits into HUVÖN (22 "") or GRYTÖ umbrella base.
The umbrella does not provide protection against reflected or scattered solar ultraviolet radiation.
"
